datetime,low,high,open,close,volumefrom,volumeto
2018-12-16,82.94,86.65,83.08,83.76,20838.34,1776305.06
2018-12-17,83.5,96.78,83.76,93.98,87185.89,7820357.74
2018-12-18,91.49,101.59,93.98,100.89,68453.86,6483436.45
2018-12-19,98.25,108.13,100.89,99.27,146412.01,15139980.65
2018-12-20,98.0,117.0,99.27,114.54,151025.62,16536573.0
2018-12-21,105.05,118.94,114.54,107.71,84037.83,9465598.52
2018-12-22,105.46,116.39,107.71,115.6,28444.97,3163394.04
2018-12-23,115.6,133.0,115.6,129.73,71583.28,9092148.04
2018-12-24,129.41,159.11,129.73,139.0,158798.86,23035958.03
2018-12-25,120.62,140.01,139.0,128.81,104262.02,13321742.94
2018-12-26,123.28,136.76,128.81,130.53,67426.99,8761405.48
2018-12-27,112.3,131.77,130.53,114.6,69777.0,8448198.39
2018-12-28,113.14,138.82,114.6,136.94,91051.99,11600312.05
2018-12-29,121.7,150.04,136.94,134.02,67314.52,9242532.53
2018-12-30,128.65,140.35,134.02,138.56,45952.5,6211084.38
2018-12-31,128.42,139.01,138.56,130.67,34827.16,4673530.19
2019-01-01,129.5,141.25,130.67,139.75,28500.87,3878124.34
2019-01-02,138.54,156.8,139.75,153.35,48537.96,7177194.13
2019-01-03,144.09,154.73,153.35,147.02,36630.17,5440336.56
2019-01-04,145.02,156.48,147.02,152.98,62279.3,9392620.82
2019-01-05,152.31,160.95,152.98,153.85,44910.48,7046576.74
2019-01-06,148.47,159.66,153.85,156.0,46616.8,7166974.59
2019-01-07,148.53,157.24,156.0,150.66,31949.93,4887257.94
2019-01-08,146.55,153.0,150.66,149.01,41159.88,6160431.94
2019-01-09,147.7,153.0,149.01,149.56,36745.16,5523618.23
2019-01-10,122.21,151.1,149.56,126.45,111302.28,14677611.21
2019-01-11,121.52,128.74,126.45,125.93,61032.04,7671457.98
2019-01-12,123.37,127.37,125.93,124.56,15433.27,1938365.15
2019-01-13,113.46,125.52,124.56,115.25,33514.37,3968636.4
2019-01-14,115.24,131.47,115.25,128.33,58206.75,7196542.14
2019-01-15,116.68,130.59,128.33,120.04,63432.03,7947280.56
2019-01-16,119.29,127.77,120.04,122.14,43625.55,5331521.85
2019-01-17,116.97,123.9,122.14,122.52,53843.63,6513276.8
2019-01-18,118.22,122.73,122.52,119.35,30260.24,3653629.77
2019-01-19,118.7,127.0,119.35,123.09,34191.2,4227370.82
2019-01-20,115.49,123.89,123.09,117.48,31264.35,3727909.26
2019-01-21,113.44,118.24,117.48,115.86,31173.0,3628024.75
2019-01-22,111.01,119.98,115.86,118.0,50330.73,5844691.3
2019-01-23,114.91,118.96,118.0,116.56,34623.85,4059783.63
2019-01-24,113.5,117.17,116.56,116.5,37460.29,4326693.39
2019-01-25,114.12,117.12,116.5,114.79,34789.74,4022263.42
2019-01-26,114.57,117.64,114.79,114.95,9891.86,1143403.31
2019-01-27,110.32,115.8,114.95,111.33,17330.9,1960508.11
2019-01-28,100.9,112.14,111.33,105.47,69204.93,7272386.81
2019-01-29,102.1,105.95,105.47,104.1,43953.14,4578095.29
2019-01-30,102.89,109.4,104.1,107.6,35999.18,3843973.56
2019-01-31,104.78,110.07,107.6,105.81,19518.1,2086883.0
2019-02-01,103.0,107.62,105.81,106.03,56576.17,5937197.66
2019-02-02,105.04,110.0,106.03,109.24,21713.95,2324895.72
2019-02-03,104.44,110.02,109.24,105.91,30157.93,3227918.94
2019-02-04,105.3,107.91,105.91,105.95,36049.24,3830928.74
2019-02-05,105.14,106.6,105.95,106.0,20729.95,2195189.22
2019-02-06,100.0,106.42,106.0,103.32,63445.23,6481035.5
2019-02-07,102.6,104.88,103.32,103.3,31884.28,3305768.13
2019-02-08,102.38,121.67,103.3,118.19,86340.01,9635386.67
2019-02-09,116.54,119.97,118.19,117.92,28790.32,3396967.62
2019-02-10,114.83,125.1,117.92,123.94,38027.62,4496265.99
2019-02-11,118.11,124.04,123.94,119.43,70682.85,8471414.91
2019-02-12,117.0,122.3,119.43,120.93,45614.76,5466468.59
2019-02-13,119.5,125.12,120.93,120.61,52674.91,6396674.41
2019-02-14,118.89,123.34,120.61,119.28,47805.06,5772118.03
2019-02-15,119.0,123.4,119.28,120.45,54459.26,6572877.58
2019-02-16,120.4,123.71,120.45,121.68,20838.98,2538865.36
2019-02-17,121.3,134.38,121.68,132.28,67865.06,8609252.79
2019-02-18,131.0,147.91,132.28,144.52,149249.33,20963651.49
2019-02-19,141.5,149.21,144.52,142.62,89246.37,13021500.15
2019-02-20,139.01,148.62,142.62,147.03,74898.78,10794520.11
2019-02-21,141.61,149.5,147.03,144.3,56775.01,8213401.87
2019-02-22,142.11,147.52,144.3,146.4,86017.14,12527296.7
2019-02-23,144.8,160.0,146.4,157.42,96848.66,14841895.1
2019-02-24,131.4,165.76,157.42,131.84,147378.26,21635513.07
2019-02-25,131.42,141.98,131.84,137.63,82953.04,11372356.62
2019-02-26,132.05,138.07,137.63,135.9,54544.72,7394362.93
2019-02-27,125.66,139.83,135.9,134.06,82251.52,10992970.98
2019-02-28,131.65,139.05,134.06,134.34,70901.88,9608610.44
2019-03-01,133.77,137.6,134.34,134.83,35448.66,4798074.59
2019-03-02,129.55,135.48,134.83,132.19,38225.98,5046582.86
2019-03-03,127.34,134.42,132.19,129.63,25772.18,3393731.79
2019-03-04,122.52,130.36,129.63,125.16,55433.28,6982620.43
2019-03-05,124.75,137.64,125.16,136.18,62120.3,8235874.2
2019-03-06,133.25,140.13,136.18,137.04,39998.93,5464628.38
2019-03-07,134.65,139.8,137.04,136.1,49710.29,6802952.48
2019-03-08,128.85,138.59,136.1,132.8,48099.69,6485208.19
2019-03-09,132.03,138.2,132.8,136.33,31318.53,4261290.4
2019-03-10,133.31,136.83,136.33,134.59,17958.35,2420897.72
2019-03-11,130.46,135.43,134.59,131.94,45090.04,5970837.14
2019-03-12,127.35,134.37,131.94,132.67,35175.21,4636975.4
2019-03-13,130.12,132.76,132.67,131.16,13036.65,1711002.22
2019-03-14,128.66,135.08,131.16,131.3,26840.14,3527919.76
2019-03-15,131.3,136.93,131.3,135.77,41508.31,5570384.52
2019-03-16,135.77,143.85,135.77,140.38,41397.06,5813919.71
2019-03-17,135.55,140.38,140.38,138.15,24602.44,3397729.88
2019-03-18,135.42,141.34,138.15,136.86,39466.65,5425351.21
2019-03-19,136.3,138.75,136.86,138.08,22557.85,3101408.21
2019-03-20,135.26,139.31,138.08,138.71,22621.67,3108658.96
2019-03-21,132.0,139.11,138.71,134.49,34147.45,4647884.17
2019-03-22,134.0,137.01,134.49,135.6,26102.14,3545151.47
2019-03-23,135.2,137.7,135.6,136.63,12263.99,1673936.18
2019-03-24,134.15,136.63,136.63,135.29,12456.13,1686910.37
2019-03-25,130.6,136.25,135.29,133.28,33100.98,4435336.55
2019-03-26,131.46,133.93,133.28,133.1,30132.42,3994115.96
2019-03-27,132.98,139.63,133.1,138.97,30664.94,4204614.96
2019-03-28,135.78,139.07,138.97,137.35,23890.12,3284064.47
2019-03-29,137.0,143.18,137.35,142.79,34215.01,4788637.17
2019-03-30,139.91,145.5,142.79,142.27,38808.26,5556665.94
2019-03-31,140.08,142.3,142.27,141.02,10100.86,1425851.0
2019-04-01,138.27,142.95,141.02,141.0,39721.88,5619378.34
2019-04-02,140.7,168.72,141.0,164.58,179781.78,27923898.3
2019-04-03,152.42,180.03,164.58,160.89,196372.07,33099482.52
2019-04-04,152.95,164.97,160.89,157.72,111326.82,17717661.43
2019-04-05,156.2,168.64,157.72,166.06,54449.38,8913519.58
2019-04-06,160.0,173.06,166.06,166.0,41866.95,6960531.89
2019-04-07,164.11,176.57,166.0,174.9,41923.93,7139796.88
2019-04-08,173.66,187.26,174.9,180.72,91552.87,16543431.49
2019-04-09,174.19,180.84,180.72,175.59,65106.72,11529142.45
2019-04-10,167.0,185.71,175.59,177.7,80893.41,14500408.86
2019-04-11,160.33,178.0,177.7,164.96,67341.23,11271219.25
2019-04-12,159.17,167.57,164.96,164.11,56210.43,9238542.32
2019-04-13,161.85,166.1,164.11,163.65,18114.24,2969670.92
2019-04-14,161.5,169.36,163.65,168.0,25243.02,4160848.98
2019-04-15,156.02,169.57,168.0,159.91,56905.79,9311206.22
2019-04-16,159.47,168.08,159.91,166.52,38535.23,6309870.45
2019-04-17,164.44,168.67,166.52,166.74,37151.44,6174999.45
2019-04-18,166.08,176.37,166.74,174.17,53731.45,9278280.63
2019-04-19,169.09,174.33,174.17,173.66,30458.13,5248303.81
2019-04-20,170.75,177.92,173.66,173.5,18828.9,3272994.33
2019-04-21,166.13,174.29,173.5,169.87,26715.76,4532270.85
2019-04-22,168.32,174.0,169.87,171.47,37737.23,6444593.71
2019-04-23,168.7,177.07,171.47,170.3,69287.71,12021725.6
2019-04-24,160.28,171.07,170.3,165.74,70627.45,11684067.15
2019-04-25,146.17,166.33,165.74,152.0,82295.77,13083939.9
2019-04-26,148.6,155.78,152.0,153.1,64658.7,9819318.31
2019-04-27,152.5,158.55,153.1,155.68,29264.72,4524251.05
2019-04-28,152.33,156.49,155.68,153.13,27662.24,4282879.75
2019-04-29,148.1,154.6,153.13,152.42,33614.9,5107726.45
2019-04-30,152.42,161.17,152.42,160.06,39828.78,6236635.87
2019-05-01,156.52,162.82,160.06,158.3,31495.31,5002990.17
2019-05-02,155.2,160.78,158.3,158.52,23265.08,3679180.82
2019-05-03,157.7,169.0,158.52,164.82,69970.42,11500811.43
2019-05-04,157.75,169.0,164.82,161.95,57801.25,9367572.93
2019-05-05,155.47,163.58,161.95,161.35,25386.68,4080905.14
2019-05-06,157.63,175.98,161.35,171.21,85969.26,14353670.36
2019-05-07,165.02,180.74,171.21,166.15,114664.73,19893232.98
2019-05-08,162.25,172.01,166.15,169.61,65393.86,10954974.38
2019-05-09,165.23,173.5,169.61,170.18,48059.87,8103570.87
2019-05-10,167.41,176.12,170.18,172.3,79481.1,13707986.68
2019-05-11,172.04,207.0,172.3,192.0,175770.86,33433828.92
2019-05-12,182.64,204.19,192.0,188.26,142728.78,27431147.86
2019-05-13,185.64,208.9,188.26,196.47,134219.12,26476647.85
2019-05-14,194.99,220.99,196.47,217.5,158567.56,33091451.83
2019-05-15,217.29,250.8,217.5,248.79,169027.32,39499778.73
2019-05-16,242.0,281.0,248.79,264.51,271581.7,70915018.68
2019-05-17,214.0,269.55,264.51,244.09,201085.32,47938847.91
2019-05-18,231.2,248.33,244.09,234.03,43368.92,10383143.82
2019-05-19,232.58,264.76,234.03,261.34,94555.01,24044292.71
2019-05-20,238.88,261.34,261.34,252.38,82902.07,20683071.37
2019-05-21,247.67,264.56,252.38,254.77,79133.77,20193720.73
2019-05-22,239.59,261.41,254.77,243.64,90073.84,22613194.16
2019-05-23,231.2,248.48,243.64,245.79,70346.85,16890147.91
2019-05-24,242.44,256.33,245.79,249.65,62644.72,15741382.14
2019-05-25,248.34,259.01,249.65,251.95,32954.58,8345272.61
2019-05-26,245.98,272.9,251.95,268.21,51946.76,13477189.9
2019-05-27,264.75,279.98,268.21,271.79,78270.56,21088299.05
2019-05-28,265.37,276.51,271.79,271.0,42169.42,11393998.07
2019-05-29,256.56,274.47,271.0,269.29,42713.26,11475270.25
2019-05-30,239.33,289.04,269.29,254.37,115975.6,31345359.67
2019-05-31,245.07,268.86,254.37,267.07,76425.4,19612910.93
2019-06-01,260.88,274.86,267.07,264.56,33251.56,8887031.97
2019-06-02,264.04,274.7,264.56,269.42,29984.16,8083982.85
2019-06-03,247.11,270.36,269.42,249.5,58285.48,15087618.11
2019-06-04,232.2,250.99,249.5,240.66,84454.03,20509984.03
2019-06-05,237.66,249.3,240.66,246.18,36220.0,8829637.67
2019-06-06,235.33,251.22,246.18,249.46,35865.44,8729638.17
2019-06-07,244.92,254.57,249.46,249.35,37523.34,9343833.98
2019-06-08,241.57,250.96,249.35,244.43,13387.46,3296334.67
2019-06-09,223.0,245.71,244.43,231.73,41047.32,9612597.03
2019-06-10,227.47,248.72,231.73,247.81,45937.8,11046068.12
2019-06-11,236.91,249.53,247.81,245.25,34471.81,8380635.36
2019-06-12,243.0,263.68,245.25,262.54,55099.5,13981592.47
2019-06-13,254.18,264.5,262.54,255.14,45756.74,11871659.15
2019-06-14,252.33,266.29,255.14,263.71,32537.85,8376996.73
2019-06-15,261.71,273.64,263.71,269.29,41924.19,11164052.89
2019-06-16,263.2,279.2,269.29,268.19,54620.71,14799165.05
2019-06-17,267.65,275.83,268.19,273.94,48516.0,13206038.98
2019-06-18,260.58,274.03,273.94,264.24,66608.96,17753776.49
2019-06-19,263.41,270.35,264.24,269.0,35116.84,9378984.44
2019-06-20,266.38,274.55,269.0,272.01,24265.84,6545244.46
2019-06-21,272.01,297.1,272.01,295.93,76545.37,21974969.4
2019-06-22,293.39,315.4,295.93,308.32,75170.34,22946760.5
2019-06-23,303.59,318.28,308.32,306.39,35865.57,11139479.42
2019-06-24,295.38,313.42,306.39,310.98,40545.92,12421813.29
2019-06-25,305.81,317.55,310.98,316.88,30194.94,9419408.97
2019-06-26,310.0,363.18,316.88,334.78,160023.06,53972881.28
2019-06-27,274.23,343.44,334.78,293.57,163007.01,49829230.77
2019-06-28,288.0,312.77,293.57,309.87,65975.0,19894123.02
2019-06-29,291.12,323.8,309.87,318.0,52952.31,16129808.88
2019-06-30,285.77,323.0,318.0,289.95,54442.23,16440788.42
2019-07-01,261.38,301.28,289.95,293.81,70308.88,20054043.93
2019-07-02,271.03,296.09,293.81,291.36,74716.32,21008670.61
2019-07-03,289.46,303.5,291.36,301.98,48445.04,14294776.05
2019-07-04,280.28,304.0,301.98,282.77,33386.22,9788691.38
2019-07-05,280.0,295.17,282.77,287.95,48468.59,13959641.62
2019-07-06,285.05,298.16,287.95,287.65,23747.76,6927496.6
2019-07-07,284.01,310.7,287.65,306.59,41312.63,12360384.3
2019-07-08,302.38,315.0,306.59,313.21,43924.56,13575889.34
2019-07-09,302.95,318.7,313.21,307.6,66019.51,20579851.95
2019-07-10,280.19,314.98,307.6,288.73,82527.78,24487226.52
2019-07-11,262.02,288.73,288.73,269.01,65312.69,17740774.36
2019-07-12,265.91,279.67,269.01,275.66,39207.45,10714395.29
2019-07-13,261.97,275.9,275.66,269.06,27792.39,7483559.54
2019-07-14,191.91,269.84,269.06,225.89,102720.86,24410537.1
2019-07-15,202.27,235.76,225.89,228.65,91567.68,20399876.72
2019-07-16,190.41,234.68,228.65,198.44,110190.15,23071170.63
2019-07-17,192.01,220.0,198.44,211.47,77380.78,15932975.99
2019-07-18,206.32,230.01,211.47,226.03,54700.27,11988414.05
2019-07-19,213.15,226.66,226.03,221.34,37729.77,8290090.97
2019-07-20,220.35,236.52,221.34,228.66,30788.9,7027170.24
2019-07-21,217.24,229.78,228.66,225.28,18006.46,4015229.28
2019-07-22,211.34,228.3,225.28,217.13,42402.27,9298241.15
2019-07-23,208.5,219.23,217.13,211.96,29596.27,6310503.6
2019-07-24,200.59,218.22,211.96,216.57,56495.53,11787949.15
2019-07-25,215.51,226.0,216.57,219.17,21710.11,4804951.78
2019-07-26,212.51,220.87,219.17,219.21,21607.76,4685417.91
2019-07-27,202.01,223.74,219.21,206.88,35797.79,7517504.5
2019-07-28,197.81,213.34,206.88,211.14,22667.4,4660507.42
2019-07-29,205.51,215.49,211.14,210.81,19892.38,4178814.13
2019-07-30,204.08,214.89,210.81,209.81,14993.07,3144499.28
2019-07-31,209.65,218.9,209.81,218.68,23170.6,4976507.35
2019-08-01,210.98,219.43,218.68,217.72,21094.48,4516885.53
2019-08-02,214.74,222.98,217.72,217.62,21577.24,4723153.23
2019-08-03,216.58,224.8,217.62,222.03,13214.2,2933373.0
2019-08-04,217.42,223.76,222.03,223.0,7621.87,1683876.62
2019-08-05,223.0,237.29,223.0,232.92,32110.43,7438641.46
2019-08-06,222.35,239.62,232.92,225.92,57300.43,13192105.35
2019-08-07,220.24,231.17,225.92,226.0,39146.0,8827267.19
2019-08-08,214.7,226.51,226.0,220.97,70187.46,15527426.83
2019-08-09,206.68,221.3,220.97,210.59,42137.28,9006300.08
2019-08-10,198.23,214.82,210.59,206.46,15711.93,3235656.52
2019-08-11,205.73,216.54,206.46,216.02,24013.33,5106614.95
2019-08-12,209.27,216.38,216.02,211.18,14895.15,3157702.94
2019-08-13,202.86,211.27,211.18,208.49,30559.2,6345701.91
2019-08-14,181.5,209.17,208.49,186.12,59453.51,11656904.14
2019-08-15,173.35,189.91,186.12,188.31,88892.53,16248050.47
2019-08-16,178.0,188.31,188.31,185.27,38098.93,6985711.84
2019-08-17,182.0,186.83,185.27,185.51,19830.26,3657241.29
2019-08-18,183.27,198.0,185.51,194.72,26562.94,5090700.28
2019-08-19,192.85,203.68,194.72,202.4,41032.49,8176253.08
2019-08-20,194.45,202.87,202.4,196.41,21897.3,4340328.64
2019-08-21,180.0,197.03,196.41,187.17,30050.27,5624744.53
2019-08-22,182.56,195.07,187.17,190.81,32391.36,6126122.45
2019-08-23,188.72,197.6,190.81,194.51,39229.16,7556815.22
2019-08-24,185.89,194.51,194.51,191.06,9114.07,1729636.67
2019-08-25,182.98,192.63,191.06,186.45,12263.42,2289230.65
2019-08-26,185.66,194.66,186.45,188.38,22285.75,4232514.86
2019-08-27,184.5,188.95,188.38,187.45,16961.72,3165982.88
2019-08-28,165.84,187.97,187.45,172.83,41961.67,7380282.6
2019-08-29,163.62,173.76,172.83,168.92,35128.41,5915249.14
2019-08-30,165.51,170.35,168.92,168.33,11519.66,1940777.79
2019-08-31,165.9,174.83,168.33,171.87,6378.06,1078657.62
2019-09-01,167.65,173.75,171.87,171.27,6806.08,1162162.7
2019-09-02,170.45,181.93,171.27,178.75,14905.81,2625781.53
2019-09-03,174.03,183.06,178.75,178.91,21869.68,3916654.25
2019-09-04,173.35,180.28,178.91,174.91,19408.06,3439144.31
2019-09-05,169.59,177.77,174.91,174.62,14054.54,2423901.72
2019-09-06,165.0,178.65,174.62,169.09,23738.88,4107670.62
2019-09-07,168.33,181.07,169.09,178.3,14787.78,2593865.02
2019-09-08,176.36,184.48,178.3,181.48,18341.35,3321366.42
2019-09-09,175.83,187.99,181.48,180.57,20240.85,3664120.47
2019-09-10,176.38,184.59,180.57,179.76,12195.58,2199231.18
2019-09-11,173.9,182.32,179.76,178.33,20571.1,3655122.28
2019-09-12,176.45,182.7,178.33,180.72,8542.77,1528018.71
2019-09-13,177.59,181.94,180.72,181.3,10565.87,1897665.78
2019-09-14,180.17,189.21,181.3,188.73,14895.15,2737720.61
2019-09-15,186.46,190.88,188.73,189.54,14365.35,2711689.24
2019-09-16,188.4,199.54,189.54,197.82,48811.82,9495317.33
2019-09-17,196.04,215.26,197.82,207.83,89452.01,18131442.8
2019-09-18,207.83,217.42,207.83,210.25,45553.48,9706340.15
2019-09-19,201.88,224.68,210.25,220.78,58435.33,12378438.39
2019-09-20,211.55,222.01,220.78,218.11,33764.65,7336429.26
2019-09-21,213.51,221.17,218.11,214.77,32587.23,7053969.61
2019-09-22,206.06,215.32,214.77,211.17,32596.66,6859446.46
2019-09-23,198.34,211.71,211.17,201.04,41939.03,8653985.57
2019-09-24,152.71,202.73,201.04,166.9,176405.1,31088411.96
2019-09-25,162.27,175.06,166.9,169.97,48531.67,8155792.76
2019-09-26,152.26,171.0,169.97,165.71,77921.92,12698791.72
2019-09-27,161.05,177.36,165.71,173.79,61713.5,10322569.63
2019-09-28,168.5,175.88,173.79,173.8,25478.76,4419074.89
2019-09-29,164.3,174.92,173.8,169.42,20815.47,3515914.74
2019-09-30,165.2,181.8,169.42,181.34,55631.95,9653824.81
2019-10-01,173.92,185.82,181.34,176.2,47029.28,8484202.75
2019-10-02,174.27,181.9,176.2,180.86,22928.15,4069979.6
2019-10-03,169.54,181.22,180.86,175.02,24580.61,4319619.45
2019-10-04,170.9,179.51,175.02,176.49,23577.6,4144997.7
2019-10-05,172.0,177.03,176.49,176.63,10735.53,1871810.04
2019-10-06,167.08,177.18,176.63,170.12,23700.64,4080726.96
2019-10-07,168.71,182.68,170.12,180.23,32314.81,5715385.86
2019-10-08,176.88,185.3,180.23,180.73,22906.33,4144405.36
2019-10-09,179.14,196.0,180.73,193.18,56852.89,10696782.92
2019-10-10,187.3,194.81,193.18,191.64,20692.22,3955549.44
2019-10-11,178.91,197.9,191.64,180.84,57502.9,10668886.91
2019-10-12,177.23,184.87,180.84,180.02,14326.34,2601987.45
2019-10-13,178.34,184.85,180.02,181.18,13778.97,2512237.64
2019-10-14,180.67,187.89,181.18,186.74,18627.04,3433580.35
2019-10-15,177.27,188.52,186.74,180.67,38920.98,7080556.55
2019-10-16,171.39,181.2,180.67,174.75,23464.72,4132261.89
2019-10-17,172.78,179.17,174.75,177.51,20128.54,3555016.14
2019-10-18,168.34,177.51,177.51,173.21,28940.88,4988345.65
2019-10-19,169.66,175.06,173.21,172.08,12433.58,2147849.15
2019-10-20,169.23,176.8,172.08,175.62,13462.25,2321350.37
2019-10-21,171.72,178.19,175.62,174.24,29318.87,5119804.04
2019-10-22,170.47,175.5,174.24,171.29,12238.9,2123342.55
2019-10-23,153.21,171.53,171.29,162.49,58624.3,9399731.66
2019-10-24,158.85,164.0,162.49,160.66,30456.7,4899893.9
2019-10-25,160.42,187.78,160.66,181.51,55616.45,9860756.17
2019-10-26,173.62,198.97,181.51,179.93,61819.68,11561442.06
2019-10-27,176.84,189.22,179.93,184.34,20108.67,3689282.86
2019-10-28,180.8,189.91,184.34,181.98,30477.19,5606702.47
2019-10-29,181.66,193.24,181.98,190.95,39975.47,7516302.98
2019-10-30,180.08,192.15,190.95,183.31,28814.21,5318063.06
2019-10-31,177.57,185.47,183.31,182.69,26791.83,4876641.44
2019-11-01,177.25,184.88,182.69,183.42,19320.02,3501690.14
2019-11-02,181.95,186.24,183.42,182.72,5148.77,945147.17
2019-11-03,179.11,184.97,182.72,181.57,4948.0,895967.01
2019-11-04,180.42,189.64,181.57,186.31,13152.37,2449287.5
2019-11-05,182.48,192.64,186.31,188.68,25726.13,4842423.56
2019-11-06,187.86,194.73,188.68,191.14,16394.05,3133709.79
2019-11-07,184.32,191.87,191.14,186.23,10332.62,1936233.06
2019-11-08,180.78,188.14,186.23,183.88,23209.96,4257563.76
2019-11-09,182.24,185.73,183.88,185.04,5816.52,1070947.01
2019-11-10,183.36,192.0,185.04,188.99,11190.88,2109871.58
2019-11-11,183.47,190.0,188.99,184.39,11736.06,2181577.65
2019-11-12,182.01,187.38,184.39,186.73,11199.62,2070911.77
2019-11-13,185.08,189.45,186.73,187.75,9122.1,1708111.55
2019-11-14,182.71,188.22,187.75,184.45,11650.32,2152558.93
2019-11-15,177.11,187.0,184.45,179.82,21867.04,3965978.07
2019-11-16,179.04,183.28,179.82,182.33,6070.15,1103675.83
2019-11-17,179.96,186.27,182.33,183.85,4373.68,802094.44
2019-11-18,174.15,184.12,183.85,177.86,12991.75,2331779.01
2019-11-19,172.5,178.09,177.86,175.65,16181.78,2827570.01
2019-11-20,173.24,177.3,175.65,174.23,9957.86,1744087.25
2019-11-21,155.53,175.33,174.23,160.9,38041.25,6261085.52
2019-11-22,137.71,162.68,160.9,150.17,91617.23,13797464.29
2019-11-23,146.43,154.44,150.17,152.34,8416.43,1268367.48
2019-11-24,138.62,153.07,152.34,139.79,15312.96,2226423.49
2019-11-25,131.74,151.91,139.79,145.94,91709.02,12940833.0
2019-11-26,143.6,150.0,145.94,147.77,22144.25,3243874.69
2019-11-27,140.96,155.86,147.77,152.64,62566.97,9262285.82
2019-11-28,149.35,154.84,152.64,150.96,19258.14,2923244.62
2019-11-29,150.68,157.76,150.96,154.6,21941.82,3381823.02
2019-11-30,149.79,155.36,154.6,151.65,9481.32,1441894.47
2019-12-01,145.91,152.26,151.65,151.13,8959.62,1333786.98
2019-12-02,146.88,151.58,151.13,149.04,7135.54,1059610.93
2019-12-03,145.73,150.02,149.04,147.38,11106.47,1640256.28
2019-12-04,143.11,152.57,147.38,145.46,23895.08,3528037.76
2019-12-05,143.7,148.93,145.46,147.99,13770.93,2016213.48
2019-12-06,145.78,149.79,147.99,148.49,15950.79,2358240.81
2019-12-07,147.13,149.94,148.49,147.31,4143.01,614212.07
2019-12-08,146.17,151.99,147.31,150.62,6733.52,1009404.68
2019-12-09,146.61,151.58,150.62,147.36,13230.83,1972961.03
2019-12-10,143.73,148.28,147.36,145.64,15409.28,2250446.35
2019-12-11,141.93,146.31,145.64,143.2,7134.99,1029504.26
2019-12-12,139.18,145.68,143.2,144.74,20091.22,2864899.4
2019-12-13,142.74,145.12,144.74,144.59,15137.36,2181388.02
2019-12-14,141.02,145.0,144.59,141.64,5665.08,806112.91
2019-12-15,139.79,144.0,141.64,142.33,8823.41,1254826.68
2019-12-16,128.94,142.53,142.33,132.29,48678.33,6567630.52
2019-12-17,119.72,132.63,132.29,121.78,48569.29,6143874.08
2019-12-18,116.0,134.81,121.78,132.94,55401.18,6910535.59
2019-12-19,125.6,134.1,132.94,128.15,38878.66,4958836.96
2019-12-20,125.72,129.35,128.15,128.28,18170.72,2311782.65
2019-12-21,126.62,128.44,128.28,127.11,6769.98,861986.97
2019-12-22,126.87,133.05,127.11,132.28,13919.89,1817430.58
2019-12-23,126.1,135.16,132.28,128.11,20694.61,2722358.37
2019-12-24,126.63,129.69,128.11,127.74,7481.56,956739.47
2019-12-25,123.02,127.82,127.74,124.97,12517.8,1559656.13
2019-12-26,124.09,132.03,124.97,125.43,15307.39,1947841.94
2019-12-27,121.82,126.7,125.43,126.31,9552.74,1192925.76
2019-12-28,125.74,129.49,126.31,127.73,3245.51,414139.57
2019-12-29,127.32,137.72,127.73,134.25,13743.98,1826149.66
2019-12-30,129.93,135.99,134.25,131.05,8088.67,1068855.84
2019-12-31,127.65,133.28,131.05,128.63,14849.53,1930397.76
2020-01-01,128.17,132.64,128.63,130.27,9263.16,1210406.89
2020-01-02,125.67,130.31,130.27,126.76,14036.97,1805954.87
2020-01-03,125.55,134.9,126.76,133.89,33830.22,4428329.72
2020-01-04,132.3,135.69,133.89,133.85,8324.23,1110753.55
2020-01-05,133.85,138.23,133.85,134.94,6286.34,856024.29
2020-01-06,134.81,144.41,134.94,144.37,28594.18,4032349.08
2020-01-07,138.87,145.2,144.37,143.0,17039.77,2433875.34
2020-01-08,136.42,148.0,143.0,140.48,41734.21,5881880.08
2020-01-09,135.4,141.19,140.48,137.92,23552.0,3260269.86
2020-01-10,135.18,145.29,137.92,144.73,20791.11,2929528.62
2020-01-11,142.01,148.0,144.73,142.63,9947.05,1436109.83
2020-01-12,141.83,146.55,142.63,146.28,4319.42,623306.29
2020-01-13,142.14,146.86,146.28,143.51,14097.82,2020082.48
2020-01-14,143.51,170.86,143.51,165.93,76002.19,11943928.43
2020-01-15,159.09,171.78,165.93,166.26,53765.38,8884630.61
2020-01-16,158.35,167.28,166.26,164.09,32297.64,5238090.67
2020-01-17,162.01,174.3,164.09,169.62,36387.65,6171714.3
2020-01-18,164.78,179.26,169.62,174.24,23068.05,4003559.07
2020-01-19,161.53,178.0,174.24,166.72,21710.24,3643459.73
2020-01-20,160.9,169.23,166.72,166.65,25280.7,4175271.82
2020-01-21,164.28,169.99,166.65,169.35,25536.59,4278217.7
2020-01-22,165.64,171.03,169.35,167.81,14719.87,2472833.04
2020-01-23,158.68,167.81,167.81,162.51,15319.59,2488706.29
2020-01-24,155.12,164.24,162.51,162.15,50015.81,7995308.53
2020-01-25,157.55,162.32,162.15,160.54,3852.12,616161.21
2020-01-26,159.13,167.71,160.54,167.65,7709.41,1263978.88
2020-01-27,164.77,171.84,167.65,169.73,19627.23,3315516.09
2020-01-28,169.73,176.26,169.73,175.8,28602.3,4924607.21
2020-01-29,173.2,178.3,175.8,173.45,12447.7,2196334.7
2020-01-30,170.56,186.4,173.45,184.3,28016.34,5007035.44
